area,price,bedrooms,toilets,legal_status,latitude,longitude,price_square,furniture,house_direction_x,house_direction_y,balcony_direction_x,balcony_direction_y,location_group
75.0,3.86,2,2,1,21.07016944885254,105.9068374633789,51.46666666666667,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
94.0,5.8,3,2,1,21.0412679844765,105.811429508002,61.702127659574465,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
72.0,5.1,2,2,1,21.0349842176258,105.825307244925,70.83333333333333,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
86.0,4.8,2,2,1,21.0416355133057,105.811874389648,55.81395348837209,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
54.0,2.55,2,2,1,20.9723954231711,105.819909946939,47.22222222222222,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
88.4,4.9,2,2,1,21.015106201171875,105.72484588623047,55.42986425339366,1,-0.7071067811865475,0.7071067811865476,1.0,0.0,0
117.0,6.5,3,2,1,21.0537034554109,105.781523605916,55.55555555555555,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
67.0,4.4,2,1,1,20.9748376156375,105.777136974611,65.67164179104479,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
165.0,10.5,3,3,3,21.0105962049037,105.799481411855,63.63636363636363,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
111.0,8.52,2,2,1,21.0155385406767,105.800389602853,76.75675675675674,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
88.0,6.8,2,2,1,21.011089324951172,105.7999038696289,77.27272727272727,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
89.0,7.57,3,2,1,21.0209315044464,105.768687850784,85.05617977528091,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
70.0,3.35,2,2,1,21.0527969220391,105.876127979486,47.857142857142854,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
191.0,11.651,3,3,1,21.014102935791016,105.80178833007812,61.0,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
136.0,8.024,3,2,1,21.011241912841797,105.79534149169922,59.0,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
119.0,6.0,3,2,3,21.01193618774414,105.77499389648438,50.42016806722689,0,0.7071067811865476,0.7071067811865475,1.0,0.0,0
96.0,6.99,3,2,1,20.9991263648195,105.8008203801,72.8125,2,-1.8369701987210297e-16,-1.0,-1.0,1.2246467991473532e-16,0
45.0,2.18,1,1,1,20.9732913970947,105.820007324219,48.44444444444445,1,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
97.5,9.2,3,2,1,20.994333267211914,105.86756134033203,94.35897435897435,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
173.0,11.5,4,3,1,21.00269889831543,105.79242706298828,66.47398843930635,2,-1.0,1.2246467991473532e-16,-0.7071067811865477,-0.7071067811865475,0
78.24,7.0,2,2,1,20.994333267211914,105.86756134033203,89.4683026584867,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
112.0,10.8,3,2,1,21.00938606262207,105.77387237548828,96.42857142857143,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
88.0,9.86,2,2,1,21.065832,105.82651,112.04545454545455,1,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,2
105.0,5.8,3,2,1,21.0310840606689,105.774566650391,55.23809523809524,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
380.0,30.0,4,5,1,21.011241912841797,105.79534149169922,78.94736842105263,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
85.0,6.35,3,2,1,21.0322113037109,105.799697875977,74.70588235294117,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
95.0,6.0,3,2,1,21.0187587738037,105.794776916504,63.15789473684211,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
62.0,2.201,3,2,0,20.9397029876709,105.7872543334961,35.50000000000001,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
73.0,5.9,2,2,1,21.0046138763428,105.804077148438,80.82191780821918,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
117.0,7.5,3,2,1,21.0026988983154,105.792427062988,64.1025641025641,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
88.0,6.5,2,2,1,21.0093860626221,105.773872375488,73.86363636363637,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
131.0,6.2,3,2,1,20.9865188598633,105.786399841309,47.32824427480916,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
70.0,3.0,2,2,3,20.998958587646484,105.78803253173828,42.857142857142854,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
122.0,7.0,3,2,1,21.020200729370117,105.80887603759766,57.37704918032787,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
68.8,4.0,2,2,1,21.044233322143555,105.76731872558594,58.13953488372093,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
56.0,3.0,2,1,1,20.9627342224121,105.86434173584,53.57142857142857,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
84.0,5.2,2,2,0,21.031177520752,105.789398193359,61.904761904761905,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
115.0,18.0,3,2,1,21.0339329538601,105.814329435155,156.52173913043478,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
75.0,4.5,2,2,1,21.0017414093018,105.94214630127,60.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
162.0,10.5,4,3,1,21.00269889831543,105.79242706298828,64.81481481481481,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
57.0,1.42,2,1,1,21.010788,105.50641,24.912280701754387,2,0.7071067811865474,-0.7071067811865477,1.0,0.0,0
146.0,18.2,3,2,1,21.065832,105.82651,124.65753424657534,2,-0.7071067811865477,-0.7071067811865475,-0.7071067811865477,-0.7071067811865475,2
111.0,9.3,3,3,1,21.0791912972178,105.831364027341,83.78378378378379,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,2
100.0,7.0,3,2,1,21.0160980224609,105.792488098145,70.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
85.0,7.0,2,2,1,21.0555438995361,105.805130004883,82.3529411764706,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
160.0,10.5,4,3,3,20.9947910308838,105.86784362793,65.625,2,6.123233995736766e-17,1.0,-1.0,1.2246467991473532e-16,0
54.3,2.65,2,2,1,21.006216049194336,105.7364730834961,48.80294659300184,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
90.0,7.8,2,2,1,21.00938606262207,105.77387237548828,86.66666666666667,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
76.0,5.3,2,2,1,21.0110893249512,105.799903869629,69.73684210526315,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
57.0,1.58,2,1,1,21.010787963867188,105.50640869140625,27.719298245614034,1,0.7071067811865476,0.7071067811865475,1.0,0.0,0
57.0,1.42,2,1,1,21.010787963867188,105.50640869140625,24.912280701754387,2,0.7071067811865474,-0.7071067811865477,1.0,0.0,0
133.0,6.5,3,2,1,20.9975166320801,105.795166015625,48.87218045112782,2,-1.0,1.2246467991473532e-16,-1.8369701987210297e-16,-1.0,0
143.0,10.5,4,3,1,20.9943332672119,105.867561340332,73.42657342657343,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
212.0,12.9,6,4,3,20.9947910308838,105.86784362793,60.84905660377358,2,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,0
60.0,3.0,2,2,1,20.952529907226562,105.79031372070312,50.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
162.0,10.0,3,3,1,21.0069580078125,105.80107879638672,61.72839506172839,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
61.1,4.7,2,1,1,21.0190563201904,105.787979125977,76.92307692307693,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
112.0,7.0,3,2,1,21.014835357666016,105.81726837158203,62.5,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
35.0,3.25,2,1,1,21.0020091016651,105.859564562389,92.85714285714286,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
98.0,4.8,3,2,1,20.976025,105.7616,48.97959183673469,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
83.6,5.7,3,2,3,21.00084686279297,105.73912048339844,68.18181818181819,2,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,0
85.0,5.0,2,2,1,21.0416355133057,105.811874389648,58.8235294117647,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
212.0,19.0,5,3,1,20.99479103088379,105.86784362792969,89.62264150943396,2,-0.7071067811865475,0.7071067811865476,6.123233995736766e-17,1.0,0
118.0,5.4,3,2,3,20.958282470703125,105.76719665527344,45.76271186440678,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
68.0,5.0,2,2,1,21.0048179626465,105.804672241211,73.52941176470588,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
95.5,6.55,3,2,1,20.983375549316406,105.78353118896484,68.58638743455498,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
66.0,4.5,2,1,1,21.01905632019043,105.78797912597656,68.18181818181817,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
112.0,8.9,2,2,1,21.0058059692383,105.794372558594,79.46428571428572,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
80.0,4.9,2,2,3,21.0401592254639,105.76131439209,61.25000000000001,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
93.5,17.91,2,2,0,21.08389,105.80848,191.55080213903744,2,-0.7071067811865475,0.7071067811865476,6.123233995736766e-17,1.0,2
95.8,5.3,3,2,1,20.9730930328369,105.838371276855,55.323590814196244,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
270.0,24.0,4,3,1,21.004484176635742,105.79862976074219,88.88888888888889,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
119.0,6.5,3,2,1,21.00269889831543,105.79242706298828,54.621848739495796,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
87.0,5.2,3,2,1,21.0176331866496,105.780555703701,59.770114942528735,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
97.0,6.9,2,2,0,21.0345680927303,105.794977319876,71.1340206185567,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
160.0,14.5,4,3,3,21.02016830444336,105.78075408935547,90.625,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
154.0,15.4,4,3,0,21.059675216674805,105.8040771484375,100.0,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
86.0,4.6,2,2,1,21.0399207987524,105.766153190399,53.48837209302326,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
36.0,1.29,1,1,3,20.9575748443604,105.806900024414,35.833333333333336,2,1.0,0.0,-1.0,1.2246467991473532e-16,0
67.0,5.0,2,2,1,21.0040905425857,105.802747812838,74.62686567164178,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
30.0,4.75,1,1,1,21.0252037319646,105.827654202936,158.33333333333331,0,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
97.0,6.2,2,2,3,20.974346160888672,105.75416564941406,63.91752577319587,2,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0
97.0,5.9,4,2,1,20.9816020706451,105.746235969005,60.82474226804124,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
75.0,5.35,3,2,1,20.9971061809249,105.806498993009,71.33333333333333,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
60.0,3.85,2,2,1,20.9975786870558,105.804351663378,64.16666666666666,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
267.1,71.0,4,3,0,21.07284927368164,105.81243133544922,265.81804567577683,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
113.0,5.82,3,2,1,20.9977423988339,105.846161452732,51.50442477876106,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
89.0,4.6,2,2,1,20.972915649414062,105.77559661865234,51.68539325842696,2,-0.7071067811865477,-0.7071067811865475,-1.0,1.2246467991473532e-16,0
83.3,3.9,2,2,3,20.9798679351807,105.743919372559,46.8187274909964,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
42.0,1.98,1,1,1,20.95757484436035,105.80690002441406,47.14285714285714,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
72.0,3.55,2,2,1,20.9643268585205,105.749549865723,49.30555555555556,1,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
130.0,10.8,3,2,1,21.0044841766357,105.798629760742,83.07692307692308,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
110.0,6.5,3,2,1,20.9934864044189,105.806907653809,59.090909090909086,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
131.0,6.6,3,3,1,21.028190612793,105.779197692871,50.38167938931298,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
60.0,3.3,2,2,1,20.9643268585205,105.749549865723,55.0,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
72.0,5.6,2,2,1,20.999119,105.80844,77.77777777777779,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
49.0,2.891,2,1,1,21.001741409301758,105.94214630126953,59.0,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
27.0,1.85,1,1,1,21.001741,105.94215,68.51851851851852,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
90.0,8.65,2,2,1,20.99479103088379,105.86784362792969,96.11111111111111,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
158.0,13.5,2,2,1,20.97176170349121,105.8789291381836,85.44303797468355,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
85.0,4.95,3,2,0,21.0390893578999,105.907970594947,58.23529411764706,0,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0
91.0,4.9,2,2,0,20.9747365501376,105.785316509962,53.84615384615385,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
40.0,9.2,10,11,1,20.9919127701599,105.813809178498,229.99999999999997,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
93.0,4.5,3,2,1,21.0315856933594,105.768203735352,48.387096774193544,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
116.0,8.0,3,2,1,21.034498,105.79552,68.9655172413793,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
54.9,2.85,2,1,1,21.002415,105.96411,51.91256830601093,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
50.0,3.0,2,1,3,21.014148712158203,105.78872680664062,60.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
70.0,2.95,2,1,3,20.988630294799805,105.80570983886719,42.142857142857146,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
47.0,2.7,1,1,0,21.0062065124512,105.737075805664,57.446808510638306,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
266.0,16.0,4,3,1,21.030044555664062,105.77662658691406,60.150375939849624,2,6.123233995736766e-17,1.0,-0.7071067811865475,0.7071067811865476,0
69.0,3.95,2,2,1,21.0657696055168,105.888022971552,57.2463768115942,2,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,0
68.0,5.0,2,2,1,21.00580596923828,105.79437255859375,73.52941176470588,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
124.0,9.3,4,2,3,21.02216148376465,105.77179718017578,75.00000000000001,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
97.0,7.5,3,2,1,21.00364,105.80298,77.31958762886599,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
100.0,6.0,2,2,1,21.0350513458252,105.794975280762,60.0,2,0.7071067811865476,0.7071067811865475,-1.8369701987210297e-16,-1.0,0
267.2,18.18,4,3,1,20.9796447753906,105.792343139648,68.03892215568862,2,6.123233995736766e-17,1.0,1.0,0.0,0
82.0,4.97,3,2,3,21.006216049194336,105.7364730834961,60.609756097560975,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
70.0,3.0,2,2,1,21.0024147033691,105.964111328125,42.857142857142854,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
43.0,3.25,1,1,1,20.999277114868164,105.73811340332031,75.5813953488372,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
60.0,2.66,2,1,1,21.00241470336914,105.964111328125,44.333333333333336,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
80.0,3.5,3,2,3,21.0024147033691,105.964111328125,43.75,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
117.0,4.9,3,2,1,20.9906978607178,105.787773132324,41.88034188034188,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
80.0,4.5,2,2,3,21.0536375175406,105.781984056649,56.25,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
65.0,6.9,2,2,1,21.02016830444336,105.78075408935547,106.15384615384616,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
98.0,5.5,3,2,1,21.008365631103516,105.80290985107422,56.12244897959184,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
80.0,3.5,3,2,1,21.0024147033691,105.964111328125,43.75,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
102.0,4.6,3,2,1,21.0595651670818,105.783549316446,45.09803921568627,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
70.0,3.0,2,2,1,21.0024147033691,105.964111328125,42.857142857142854,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
75.0,3.6,2,2,3,21.062650680541992,105.78419494628906,48.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
140.0,4.2,4,2,1,21.0014022994516,105.8451338748,30.000000000000004,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
63.0,27.0,6,6,1,21.0656816377825,105.825126488462,428.57142857142856,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
68.0,2.9,2,2,1,21.00241470336914,105.964111328125,42.64705882352941,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
36.0,1.32,1,1,0,20.95757484436035,105.80690002441406,36.666666666666664,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
42.0,2.9,2,1,0,21.006206512451172,105.73707580566406,69.04761904761905,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
139.0,6.5,2,2,1,21.0401918868997,105.766034947312,46.76258992805756,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
80.0,5.0,2,2,0,21.0401592254639,105.76131439209,62.5,2,0.7071067811865476,0.7071067811865475,-1.0,1.2246467991473532e-16,0
88.0,5.2,2,2,1,21.059675216674805,105.8040771484375,59.090909090909086,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
103.0,4.7,3,2,1,21.03116226196289,105.76041412353516,45.631067961165044,2,0.7071067811865476,0.7071067811865475,-1.0,1.2246467991473532e-16,0
72.7,5.9,2,2,1,21.012432098388672,105.76739501953125,81.15543328748281,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
100.0,6.0,2,2,1,21.0052707798301,105.835270454104,60.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
192.0,11.6,3,3,1,21.014102935791,105.801788330078,60.416666666666664,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
80.0,4.3,2,1,1,21.0324401855469,105.778594970703,53.75,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
88.0,5.75,3,2,1,21.003246307373,105.805061340332,65.3409090909091,1,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
71.0,4.7,3,2,1,21.014148712158203,105.78872680664062,66.19718309859155,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
91.0,5.005,2,2,0,20.9743272105056,105.785429567492,55.0,2,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,0
90.0,6.3,3,2,3,21.003246307373047,105.80506134033203,69.99999999999999,2,-1.8369701987210297e-16,-1.0,-1.0,1.2246467991473532e-16,0
41.2,2.8,1,2,3,21.0052261352539,105.738914489746,67.96116504854369,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
136.0,8.6,3,3,1,20.98434066772461,105.77680969238281,63.23529411764706,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
104.0,4.57,3,2,1,21.059005737304688,105.7832260131836,43.9423076923077,1,0.7071067811865474,-0.7071067811865477,1.0,0.0,0
106.0,5.2,3,2,3,21.031505584716797,105.75537872314453,49.05660377358491,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
82.0,4.78,3,2,0,20.973217010498047,105.77885437011719,58.29268292682927,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
62.0,4.28,2,1,1,20.9733200073242,105.778282165527,69.03225806451613,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
103.0,9.8,2,2,3,21.019416809082,105.816879272461,95.14563106796118,2,-0.7071067811865477,-0.7071067811865475,0.7071067811865474,-0.7071067811865477,2
71.0,4.2,2,2,1,21.035680770874023,105.77120208740234,59.15492957746479,2,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,0
116.0,9.28,3,2,1,21.0344982147217,105.795516967773,79.99999999999999,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
101.0,7.4,2,2,1,21.0106339005303,105.79954535392,73.26732673267328,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
74.3,3.9,2,2,1,21.001741409301758,105.94214630126953,52.48990578734858,2,0.7071067811865474,-0.7071067811865477,-1.8369701987210297e-16,-1.0,0
139.0,15.5,4,3,3,21.02016830444336,105.78075408935547,111.51079136690647,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
70.5,3.16,3,2,3,21.00241470336914,105.964111328125,44.822695035460995,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
100.0,5.9,3,2,1,20.9732913970947,105.820007324219,59.00000000000001,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
90.0,4.3,3,2,1,20.984867095947266,105.8386459350586,47.77777777777777,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
73.0,6.5,2,2,1,21.004613876342773,105.8040771484375,89.04109589041096,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
31.0,1.63,1,1,1,21.0024147033691,105.964111328125,52.58064516129031,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
64.0,4.1,2,2,1,21.005226135253906,105.7389144897461,64.0625,2,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0
60.0,2.66,2,2,1,21.00241470336914,105.964111328125,44.333333333333336,0,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
56.0,3.35,2,1,3,20.97145652770996,105.82817077636719,59.82142857142858,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
47.0,2.1,1,1,1,21.002415,105.96411,44.68085106382979,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
73.0,5.6,2,2,1,21.0046138763428,105.804077148438,76.71232876712328,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
75.0,3.93,3,2,1,21.00241470336914,105.964111328125,52.400000000000006,2,-1.0,1.2246467991473532e-16,-0.7071067811865477,-0.7071067811865475,0
95.0,3.75,3,2,3,20.9835760262151,105.840942107526,39.473684210526315,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
67.8,3.6,2,2,3,21.00826644897461,105.95277404785156,53.09734513274337,2,-1.0,1.2246467991473532e-16,-1.8369701987210297e-16,-1.0,0
98.0,6.3,3,2,0,21.000292,105.81601,64.28571428571428,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
92.0,6.8,2,2,1,20.993824005126953,105.80697631835938,73.91304347826087,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
159.0,9.8,3,3,1,21.0069580078125,105.80107879638672,61.63522012578617,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
104.0,7.3,3,2,1,21.044233,105.76732,70.1923076923077,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
138.0,7.038,3,2,3,21.0000346561444,105.79569935928,51.00000000000001,2,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,0
56.4,4.45,1,1,0,21.073904037475586,105.79998016357422,78.90070921985816,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,2
143.0,7.0,3,2,1,20.9736671447754,105.758712768555,48.95104895104895,2,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,0
78.0,5.3,2,2,1,20.98434066772461,105.77680969238281,67.94871794871794,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
43.0,2.33,1,1,1,21.00241470336914,105.964111328125,54.18604651162791,2,0.7071067811865474,-0.7071067811865477,-1.8369701987210297e-16,-1.0,0
103.4,7.4,3,3,1,20.98434066772461,105.77680969238281,71.56673114119923,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
103.4,7.3,3,3,1,20.98434066772461,105.77680969238281,70.59961315280464,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
