area,price,longitude,latitude,legal,furniture,frontage,floor,bedroom,toilet
75.0,8.3,105.772236025244,20.9679033486141,1.0,2.0,5.0,3.0,4.0,3.0
35.0,4.95,105.886670610882,20.9820080975925,1.0,2.0,4.0,5.0,3.0,3.0
70.0,11.8,105.794555954405,21.0230734045024,1.0,2.0,,6.0,14.0,14.0
50.0,8.9,105.772383270212,20.968268977087,1.0,2.0,5.0,5.0,4.0,4.0
84.0,10.2,105.869830636344,20.9999576281758,1.0,1.0,8.0,5.0,12.0,8.0
35.0,6.95,105.775112355083,21.0206367289833,1.0,1.0,5.0,5.0,5.0,5.0
80.0,18.0,105.781955790348,21.0537942895338,1.0,2.0,6.6,6.0,20.0,20.0
60.0,13.0,105.737690399947,21.0437937932761,1.0,2.0,,7.0,15.0,15.0
70.0,18.0,105.790455908198,21.0363614686511,1.0,2.0,6.0,7.0,20.0,20.0
80.0,25.0,105.8563287,21.0027755,1.0,2.0,6.7,7.0,10.0,
30.0,5.0,105.871805530317,21.0462193392896,1.0,2.0,4.0,5.0,3.0,4.0
46.0,13.8,105.822799167134,21.0168976783499,1.0,2.0,5.0,5.0,5.0,5.0
75.0,15.9,105.824618703575,21.0097923350012,1.0,2.0,5.0,4.0,4.0,4.0
50.0,13.0,105.78111023367,21.013814621384,1.0,2.0,,8.0,15.0,15.0
48.0,14.0,105.821695538213,21.0211506723792,1.0,1.0,4.0,4.0,4.0,5.0
41.0,13.48,105.835381569559,20.9831072927963,1.0,1.0,4.8,4.0,6.0,4.0
45.0,7.5,105.832378019135,21.0626491528074,1.0,2.0,,4.0,4.0,4.0
60.0,15.9,105.792492395169,21.0187433743589,1.0,2.0,,7.0,17.0,17.0
76.0,7.7,105.78493456101,21.0918691307446,1.0,2.0,4.6,4.0,4.0,3.0
40.0,10.1,105.752372260232,21.0343650355955,1.0,2.0,,6.0,,
21.5,3.5,105.837664886659,21.0260046362158,1.0,2.0,4.0,4.0,3.0,4.0
48.0,16.75,105.827531243891,21.0395184980054,1.0,1.0,4.6,5.0,5.0,3.0
83.0,19.7,105.872899527458,21.0392012539805,1.0,2.0,4.3,8.0,,
40.0,14.0,105.81884075425,21.025451669856,1.0,2.0,5.4,6.0,3.0,5.0
55.0,11.9,105.821133059384,21.0231772345762,1.0,2.0,,,10.0,10.0
22.0,3.5,105.838052025106,21.0261070268836,1.0,2.0,4.0,4.0,3.0,3.0
35.0,3.49,105.722419920768,20.9461659860965,1.0,1.0,3.5,4.0,3.0,3.0
60.0,8.0,105.916207850065,21.033708507427,1.0,2.0,,5.0,,
51.0,14.2,105.76437428313,21.038369089208,1.0,2.0,5.0,6.0,,
35.0,8.1,105.799506840542,21.0107786878764,,2.0,,6.0,,
54.0,15.36,105.818759216266,21.0098611870623,1.0,2.0,4.3,5.0,6.0,
51.0,7.26,105.82319279355,21.1189466827867,1.0,2.0,3.82,5.0,6.0,4.0
42.0,11.0,105.803729990168,21.0183116679938,1.0,2.0,6.7,5.0,4.0,4.0
72.3,5.7,105.830853149514,20.9361753591039,1.0,2.0,9.0,4.0,4.0,3.0
30.0,11.0,105.850802921058,21.0218647285597,1.0,2.0,7.0,6.0,3.0,4.0
37.0,5.7,105.749725882317,21.0048197602376,1.0,2.0,,4.0,3.0,3.0
46.0,7.85,105.77760110568,20.9698550057426,1.0,2.0,4.6,4.0,4.0,3.0
48.0,8.6,105.824283243819,20.9968624223765,1.0,2.0,,4.0,5.0,
34.0,5.0,105.8185522,20.9640531,1.0,2.0,3.8,5.0,3.0,4.0
55.0,8.5,105.76222905149,20.9705849484635,1.0,2.0,5.0,4.0,4.0,5.0
66.0,14.7,105.837833041168,21.0695123787863,1.0,2.0,4.5,6.0,4.0,6.0
30.0,5.7,105.837221228366,20.9536314863405,1.0,2.0,,5.0,3.0,3.0
34.0,5.0,105.875524510577,20.9835174732731,1.0,1.0,3.2,5.0,3.0,4.0
86.0,14.6,105.82194675173,20.9980058936172,1.0,2.0,,4.0,4.0,
30.0,6.35,105.825560644057,21.0349962176814,1.0,2.0,4.0,4.0,3.0,4.0
175.0,11.0,105.832397204161,21.1774582700152,1.0,2.0,12.0,,4.0,3.0
33.0,4.3,105.803522188722,20.9510734346027,1.0,1.0,3.5,5.0,6.0,4.0
33.1,7.68,105.861322527806,21.0053464803745,1.0,1.0,4.0,5.0,3.0,4.0
40.0,5.9,105.779587068094,21.0644355633033,1.0,2.0,4.0,4.0,4.0,3.0
66.0,16.0,105.797857611866,21.0382098623457,1.0,1.0,,5.0,,
56.0,12.0,105.849951588359,20.9839957923154,1.0,2.0,,5.0,4.0,4.0
32.0,3.95,105.715464655205,21.0541248036014,1.0,1.0,3.45,3.0,3.0,3.0
40.0,9.2,105.877723187182,21.040311034202,1.0,2.0,,5.0,4.0,
78.0,17.0,105.905147030894,21.012951511431,1.0,3.0,4.0,6.0,,
42.0,11.0,105.838134200494,20.991981644791,1.0,1.0,4.0,4.0,4.0,4.0
36.0,6.7,105.813607295761,20.9921140724471,1.0,2.0,3.8,5.0,4.0,3.0
36.0,7.2,105.8353495,20.9713546,1.0,2.0,3.8,5.0,4.0,3.0
31.0,6.2,105.783206412918,20.9639043459543,1.0,2.0,,6.0,4.0,4.0
43.0,13.89,105.872214286266,21.0435256091603,1.0,2.0,,7.0,,
41.0,8.5,105.783952488693,21.030941029868,1.0,2.0,,,,
50.0,10.3,105.810948342018,21.0865218433252,1.0,2.0,5.0,5.0,3.0,3.0
45.0,9.8,105.795331704,21.0225266717918,1.0,2.0,6.0,7.0,3.0,
75.0,14.6,105.801849627,21.036962956671,1.0,2.0,,,,
40.0,7.0,105.810335022797,20.9811523936165,,2.0,4.0,4.0,4.0,3.0
47.0,7.8,105.7814536,21.0923719,1.0,2.0,4.0,5.0,4.0,3.0
30.9,5.4,105.90512292937,21.0128247632367,,2.0,5.0,5.0,3.0,4.0
40.0,8.45,105.817344826222,20.9980200822548,1.0,1.0,3.9,6.0,6.0,3.0
45.0,8.9,105.804507654728,21.0897899017899,1.0,2.0,4.5,6.0,4.0,5.0
36.0,6.7,105.820883134855,20.9792363092053,1.0,2.0,4.0,5.0,4.0,5.0
33.0,7.5,105.827775736163,21.0254680354268,1.0,1.0,3.3,5.0,3.0,4.0
45.0,6.5,105.841069164233,20.9916962989306,1.0,1.0,3.6,3.0,3.0,2.0
80.0,20.98,105.794505702682,21.0345271820483,1.0,2.0,6.0,5.0,4.0,4.0
55.0,16.5,105.767149580767,21.0240903543526,1.0,2.0,4.5,7.0,11.0,11.0
60.0,27.0,105.808116676625,21.020065265174,1.0,2.0,,5.0,,
30.0,5.0,105.934796239083,21.0390378904348,,2.0,,5.0,,
63.0,9.8,105.813025035557,20.9829722547182,1.0,1.0,3.4,3.0,3.0,3.0
52.0,12.6,105.821361310267,20.9970355132568,1.0,2.0,,,,
35.0,6.25,105.821601848302,20.9963321964209,1.0,0.0,6.14,3.0,3.0,3.0
55.0,7.9,105.902147345581,21.0243491143966,1.0,2.0,5.0,5.0,4.0,4.0
39.0,7.9,105.835446204855,20.971282161687,,,,,,
45.0,7.98,105.847027039535,20.9880485601421,1.0,2.0,,5.0,6.0,7.0
30.0,5.1,105.934967847711,21.0387846842069,1.0,2.0,6.0,6.0,3.0,4.0
42.7,10.6,105.850146671354,20.9834452758114,1.0,2.0,,5.0,6.0,4.0
78.0,24.9,105.80603123094,21.0647893808735,1.0,2.0,,5.0,4.0,6.0
52.0,11.2,105.832297684135,21.0082409281103,1.0,2.0,,6.0,4.0,
96.0,19.0,105.845885270278,20.9971472908615,1.0,1.0,4.3,2.0,3.0,2.0
33.0,4.5,105.891516631157,20.9791034296614,1.0,2.0,,5.0,3.0,4.0
36.0,7.9,105.794047768712,21.0712211300549,1.0,2.0,4.0,7.0,4.0,5.0
40.0,2.0,105.849229280959,21.1520086678992,1.0,1.0,3.7,1.0,2.0,1.0
60.0,13.8,105.770009412203,21.0341519227672,1.0,2.0,3.7,5.0,8.0,8.0
45.0,11.0,105.82776724479,21.0273260078149,1.0,2.0,5.0,5.0,3.0,4.0
42.0,2.8,105.711402085638,20.9630951811738,1.0,2.0,,4.0,3.0,3.0
35.0,7.2,105.842574774401,20.9963569501515,1.0,2.0,,5.0,3.0,3.0
39.0,9.2,105.825367671842,21.0347664468853,1.0,2.0,5.2,5.0,6.0,4.0
35.0,2.25,105.85244722590335,21.02894860978742,1.0,1.0,,4.0,3.0,3.0
55.0,12.3,105.769450846773,21.0305762914514,1.0,2.0,4.0,7.0,,
64.0,21.3,105.791491744154,21.0459838653395,1.0,2.0,5.1,6.0,5.0,5.0
34.0,4.55,105.781345631543,21.0919804888534,1.0,2.0,,2.0,2.0,2.0
30.0,4.5,105.850414676346,20.9984615353942,1.0,2.0,4.0,5.0,3.0,3.0
34.0,6.6,105.794179449857,21.0711861617152,1.0,2.0,4.0,5.0,3.0,4.0
40.0,9.8,105.809139616921,21.0611795152392,1.0,2.0,,5.0,3.0,4.0
45.0,7.7,105.845847611145,20.996460069197,,2.0,4.3,5.0,7.0,4.0
54.0,14.2,105.764594256736,21.0352801063961,1.0,2.0,5.2,6.0,5.0,5.0
52.0,9.8,105.78612977922,20.9849103945553,1.0,2.0,,4.0,4.0,5.0
100.0,16.5,105.811867094539,21.0360936624107,1.0,2.0,4.8,4.0,4.0,3.0
41.0,9.8,105.794522859033,21.0231320186528,1.0,,,7.0,,
40.0,12.6,105.786403986298,21.0413515599608,1.0,2.0,,,,
60.0,11.0,105.785479850595,20.9746525784014,1.0,2.0,4.0,4.0,5.0,5.0
50.0,6.7,105.779210522933,20.9682048727199,1.0,1.0,5.6,3.0,3.0,4.0
25.0,2.75,105.832657214135,21.0232220686083,1.0,2.0,5.0,2.0,2.0,2.0
45.0,10.0,105.731183097115,21.0532102311643,1.0,2.0,3.7,5.0,,
35.0,7.1,105.775496942757,20.9787268781758,1.0,2.0,3.9,6.0,6.0,6.0
75.0,7.99,105.772108996828,20.9681681083771,1.0,2.0,,3.0,4.0,3.0
45.7,7.75,105.774042571694,20.9798846248657,1.0,1.0,3.55,4.0,4.0,
45.0,6.0,105.912711788101,21.0349950301047,1.0,1.0,6.0,5.0,,
37.0,7.0,105.810896043057,21.0037030536245,1.0,1.0,5.9,5.0,4.0,5.0
60.0,12.5,105.787808574918,20.9827471976011,1.0,2.0,3.5,4.0,6.0,6.0
100.0,21.0,105.737213105398,21.0436184068669,,2.0,,,28.0,
58.0,4.8,105.884994087781,20.9952810571026,1.0,1.0,,5.0,4.0,3.0
44.0,8.4,105.778118396919,20.9714031601994,1.0,2.0,3.5,4.0,5.0,5.0
95.0,18.3,105.799079439255,20.9852075062435,1.0,2.0,8.0,,29.0,
42.0,7.99,105.768622201865,20.971473214016,1.0,2.0,,5.0,4.0,3.0
60.0,12.0,105.774154429234,21.0237215400169,1.0,2.0,5.5,,4.0,3.0
34.0,6.5,105.78278994456,20.9641314907565,1.0,2.0,5.6,5.0,,
60.0,17.5,105.811145932338,21.0517115996212,1.0,2.0,6.0,7.0,11.0,12.0
66.7,3.5,105.758102413626,21.1548246001047,1.0,1.0,3.5,2.0,3.0,2.0
60.0,19.0,105.813604900407,21.0340354309435,1.0,1.0,5.3,5.0,6.0,6.0
70.0,16.8,105.871662912732,21.0463516674337,1.0,2.0,,7.0,,
43.0,12.5,105.761894170291,21.0176972548122,,2.0,,5.0,,
60.0,13.6,105.792225853319,21.0120258449505,1.0,1.0,5.8,2.0,2.0,
40.0,7.6,105.806183085378,21.0645211029806,1.0,2.0,,5.0,3.0,4.0
33.0,3.9,105.756733562119,20.9427880134718,1.0,1.0,,5.0,5.0,3.0
75.0,15.9,105.810946317,21.0030872917067,1.0,1.0,6.0,3.0,5.0,
40.0,2.45,105.732346215567,20.9477784527288,1.0,1.0,4.0,4.0,3.0,3.0
35.0,2.2,105.717302713456,20.9307893557,1.0,1.0,,4.0,3.0,3.0
50.0,15.2,105.811153048856,21.0180516688784,1.0,2.0,4.0,6.0,6.0,4.0
40.0,4.95,105.74633808103,20.9483708320996,1.0,1.0,4.0,5.0,5.0,3.0
60.0,9.6,105.846507446925,20.9877441019825,1.0,2.0,,4.0,4.0,
46.0,5.2,105.857272679655,20.9229812820864,1.0,1.0,4.5,5.0,4.0,4.0
110.0,28.0,105.769334201112,21.0304482974572,1.0,,6.0,8.0,21.0,22.0
40.0,10.8,105.81535292226,21.0072141018376,1.0,2.0,3.0,7.0,5.0,
31.0,8.1,105.824419478091,21.0090069582718,1.0,1.0,4.0,5.0,3.0,
42.0,9.8,105.873823744422,20.9958919331307,1.0,2.0,3.8,5.0,4.0,3.0
62.0,13.8,105.766929414961,21.0236572367783,1.0,2.0,6.0,6.0,,
30.0,5.2,105.88867214355,21.0660164927864,1.0,2.0,,6.0,3.0,4.0
38.0,6.95,105.829638410524,21.0005852314583,1.0,2.0,3.9,5.0,3.0,4.0
35.0,8.4,105.818846464703,20.9875138143723,1.0,2.0,5.0,6.0,3.0,4.0
47.0,10.0,105.766069893277,21.0397406975098,1.0,2.0,,5.0,9.0,9.0
55.0,17.0,105.80903341809,21.0558494431462,1.0,2.0,,5.0,5.0,
60.0,18.99,105.815923632662,21.0402298654423,1.0,1.0,5.3,5.0,6.0,6.0
45.0,14.0,105.804008303441,21.0397079823224,1.0,2.0,6.0,,,
31.0,4.44,105.852447225903,21.0289486097874,1.0,2.0,8.0,5.0,3.0,3.0
69.0,10.0,105.830518356125,21.0620646710484,1.0,2.0,6.6,4.0,2.0,
40.0,8.6,105.786265272748,21.0309037718123,1.0,2.0,,4.0,5.0,4.0
30.0,4.3,105.789739959057,21.0893184493933,1.0,2.0,3.5,3.0,3.0,2.0
40.0,5.6,105.908225022507,21.0247621160358,1.0,2.0,4.0,4.0,3.0,4.0
35.0,7.6,105.783165075648,21.0295240185022,1.0,1.0,4.2,5.0,3.0,4.0
60.0,14.8,105.794715329112,21.0398825957338,1.0,2.0,4.6,4.0,4.0,4.0
38.0,5.7,105.833784600837,21.0267353277759,1.0,1.0,,5.0,4.0,4.0
83.0,15.6,105.766079082304,21.0401535986328,1.0,2.0,4.3,7.0,18.0,18.0
39.0,7.19,105.843360872436,20.9853940906289,1.0,2.0,,4.0,,
88.0,28.0,105.828359801668,21.0003671349746,1.0,2.0,4.6,4.0,5.0,
51.0,19.9,105.821947593073,20.998492829689,1.0,2.0,4.0,6.0,5.0,
34.0,7.3,105.803920634494,21.0397563595812,1.0,1.0,6.0,5.0,3.0,4.0
60.0,18.99,105.814546700534,21.0409926972623,1.0,1.0,5.3,5.0,5.0,5.0
48.0,15.0,105.808373137079,21.0202649249014,1.0,1.0,5.0,5.0,6.0,6.0
18.0,3.3,105.83259011606,21.0229769241465,1.0,2.0,2.9,5.0,3.0,4.0
40.0,2.45,105.719340617296,20.9320056365742,1.0,2.0,4.0,4.0,3.0,3.0
26.0,5.5,105.836073226651,21.0235674171662,1.0,2.0,3.5,6.0,4.0,5.0
35.0,3.15,105.721961601077,20.9318561977465,1.0,2.0,4.0,5.0,4.0,4.0
65.0,15.5,105.811590780112,20.9990841378444,1.0,2.0,,6.0,20.0,20.0
43.0,6.89,105.774641111703,21.0743285040686,1.0,2.0,12.0,4.0,3.0,
35.0,9.2,105.778069337705,20.9824773443405,1.0,2.0,39.0,5.0,5.0,5.0
47.0,17.0,105.789633584222,21.0497881371707,1.0,2.0,5.0,6.0,4.0,5.0
39.0,6.8,105.818370301627,20.963812540372,1.0,1.0,4.0,5.0,3.0,3.0
64.6,17.2,105.821422874178,20.9826907775082,1.0,2.0,,7.0,17.0,17.0
35.0,2.2,105.709462954752,20.9405046947854,1.0,2.0,4.0,4.0,3.0,3.0
41.0,14.3,105.785805875969,21.0413375382157,1.0,2.0,3.7,5.0,8.0,5.0
70.0,8.9,105.774201841244,20.979524445393,1.0,,5.0,5.0,5.0,5.0
40.0,8.6,105.74351040453,21.0341513540717,1.0,2.0,5.2,4.0,,
55.0,14.9,105.781832679472,21.053640399025,1.0,3.0,5.0,7.0,17.0,17.0
45.0,6.55,105.893261681132,21.0262337297196,1.0,2.0,,4.0,4.0,3.0
40.0,7.0,105.866487610916,21.0497532889999,1.0,3.0,,5.0,4.0,4.0
41.0,9.2,105.856718758037,20.9951038582242,1.0,2.0,,4.0,4.0,3.0
58.0,25.0,105.824455554146,21.0687553628811,1.0,2.0,5.0,3.0,,
39.0,13.65,105.802758319958,21.0043019346991,1.0,2.0,3.0,4.0,3.0,3.0
40.5,7.19,105.8237799,21.0173465,1.0,1.0,4.3,4.0,3.0,4.0
31.0,6.3,105.806320938573,21.0646397452624,1.0,2.0,3.1,2.0,2.0,1.0
30.0,3.15,105.718764237356,20.931759824524,1.0,1.0,,5.0,4.0,4.0
35.0,7.0,105.826292615436,20.9964736049385,1.0,2.0,4.0,4.0,3.0,3.0
30.0,5.5,105.747365434125,20.9708976530673,1.0,1.0,5.0,5.0,3.0,4.0
31.0,6.3,105.806147082151,21.0643182342538,1.0,2.0,3.1,2.0,2.0,1.0
46.0,5.3,105.83520390938,20.9831921652904,1.0,2.0,4.0,5.0,4.0,4.0
52.0,16.8,105.773800231885,21.0288602483328,1.0,2.0,4.2,7.0,12.0,12.0
34.0,7.5,105.769102135149,21.0392715031405,1.0,2.0,3.5,5.0,4.0,5.0
60.0,15.0,105.770526506341,21.0121190072049,1.0,2.0,,6.0,6.0,6.0
62.0,9.99,105.769601388557,21.039180143098,1.0,2.0,4.0,4.0,6.0,4.0
60.0,14.8,105.837596778561,21.0695611074524,1.0,2.0,4.5,6.0,4.0,4.0
30.0,8.9,105.808610118672,21.0206649184675,1.0,2.0,4.3,5.0,5.0,5.0
33.0,3.7,105.923999523412,21.050485267762,1.0,2.0,,2.0,1.0,1.0
46.0,13.3,105.81348578557,21.0461889086437,1.0,2.0,,7.0,11.0,
40.0,7.5,105.804760761573,21.0895974364484,1.0,1.0,4.2,6.0,4.0,5.0
48.0,11.3,105.871818405957,21.046737507673,1.0,2.0,,5.0,4.0,4.0
50.0,14.2,105.884056727161,21.0287910444334,1.0,2.0,4.0,7.0,3.0,6.0
60.0,27.0,105.786679935083,21.0439067188308,1.0,2.0,5.0,7.0,,
33.0,5.35,105.892650870913,21.0282139115015,1.0,2.0,4.0,5.0,3.0,3.0
29.0,8.05,105.794532695519,21.0231639500145,1.0,2.0,4.9,5.0,5.0,5.0
57.0,9.2,105.77082233299,21.0122180902031,1.0,2.0,5.0,4.0,4.0,4.0
42.0,7.15,105.772184666861,21.0385515251639,1.0,2.0,3.5,5.0,4.0,4.0
33.0,5.0,105.886522039609,20.9804060888344,1.0,1.0,4.5,4.0,3.0,3.0
40.0,4.2,105.800460551817,20.9341870639606,,2.0,4.0,4.0,4.0,4.0
48.0,11.7,105.876890468087,21.0472403209169,1.0,2.0,4.0,6.0,3.0,4.0
50.0,6.25,105.857171803177,20.923038106755,1.0,1.0,4.0,2.0,3.0,2.0
45.0,7.85,105.856749049417,20.9950976499642,1.0,1.0,4.5,5.0,6.0,4.0
55.0,10.0,105.822191334079,20.9980857928086,1.0,2.0,,4.0,6.0,
38.0,9.5,105.808496152808,21.0537915992434,1.0,1.0,5.5,5.0,3.0,
98.0,15.6,105.880691304082,21.0456244202098,1.0,2.0,7.2,4.0,4.0,4.0
70.0,18.8,105.801053599285,21.0377817570281,1.0,2.0,5.0,5.0,6.0,5.0
70.0,14.5,105.849299082161,21.0405239006991,1.0,1.0,8.0,3.0,3.0,3.0
65.0,25.5,105.773032045758,21.0352591169072,1.0,1.0,5.3,7.0,6.0,6.0
100.0,19.85,105.903080528626,21.0384874929212,1.0,2.0,5.6,3.0,4.0,3.0
40.0,10.9,105.8295675,21.0042867,1.0,2.0,4.0,6.0,7.0,7.0
161.0,23.0,105.801158571367,21.037988393649,1.0,0.0,12.0,2.0,1.0,1.0
40.0,11.0,105.8365897,20.9929685,1.0,2.0,3.3,6.0,6.0,6.0
58.0,18.0,105.85247440961,21.0215640805194,1.0,,,6.0,5.0,5.0
42.2,7.99,105.8385705,21.0165565,1.0,1.0,,6.0,3.0,4.0
43.0,9.1,105.81213578474,21.0218323025867,1.0,2.0,,4.0,4.0,
30.0,2.7,105.875514134402,20.983576670961,,2.0,4.0,2.0,2.0,2.0
33.0,4.95,105.9031263,21.0384,1.0,2.0,3.8,5.0,3.0,5.0
40.0,6.75,105.844592777682,20.9983074259976,1.0,2.0,,5.0,3.0,4.0
50.0,15.5,105.759833688094,20.971189914337,1.0,2.0,4.0,7.0,12.0,12.0
80.0,17.0,105.884983187015,21.0250185920209,1.0,2.0,4.0,6.0,6.0,5.0
122.0,14.5,105.834888646493,21.0095976640425,1.0,2.0,9.0,3.0,5.0,4.0
45.0,6.95,105.860455761838,20.9988289820853,1.0,2.0,3.5,4.0,5.0,3.0
58.0,18.3,105.8227091,21.0164891,1.0,1.0,5.0,4.0,4.0,3.0
58.0,18.3,105.786301052161,21.043723493787,1.0,1.0,5.0,6.0,7.0,5.0
41.0,9.0,105.839358577954,21.001570900202,1.0,2.0,4.1,4.0,4.0,3.0
140.0,35.0,105.794125854957,21.0716543068708,1.0,2.0,,,,
48.0,12.5,105.828852571528,21.0008025024696,1.0,2.0,4.5,7.0,13.0,14.0
100.0,35.0,105.809735051194,21.0342699700278,1.0,2.0,6.5,4.0,4.0,4.0
110.0,25.0,105.773910581721,20.9784585159535,1.0,2.0,6.6,,,
25.0,4.3,105.84996644216,20.9977737173811,1.0,2.0,,5.0,3.0,3.0
98.0,16.0,105.892595464408,21.0280835543706,1.0,2.0,5.5,7.0,10.0,11.0
31.0,6.6,105.789481921186,20.9749225130885,1.0,2.0,,5.0,3.0,4.0
75.0,24.5,105.8099354,21.0159649,1.0,1.0,5.0,4.0,5.0,4.0
66.0,18.9,105.8013533,21.046114,1.0,2.0,6.0,4.0,3.0,4.0
38.0,4.5,105.764740591842,20.9398669970752,1.0,1.0,4.5,4.0,3.0,3.0
80.0,24.0,105.865570985318,21.0030686970169,1.0,2.0,,4.0,3.0,
261.0,39.9,105.809436004672,21.0610169309981,1.0,0.0,,7.0,14.0,7.0
51.0,17.9,105.828110831984,21.0004896493929,1.0,1.0,4.0,5.0,6.0,5.0
60.0,15.0,105.799588982498,21.0103896203124,1.0,2.0,4.0,5.0,5.0,5.0
47.0,12.95,105.821556045222,20.9980540930915,1.0,1.0,,4.0,4.0,
80.0,24.0,105.865674412154,21.002987040467,1.0,2.0,5.0,6.0,6.0,6.0
66.0,11.5,105.779432320903,21.0644236161117,1.0,2.0,,6.0,,
35.0,7.6,105.818230504696,20.9874317859597,1.0,2.0,3.2,5.0,4.0,4.0
66.0,11.5,105.776731606532,21.0717034611844,1.0,2.0,,6.0,,
48.0,14.0,105.813055748587,21.0740191043533,1.0,2.0,4.5,6.0,6.0,6.0
50.0,5.58,105.704030282737,20.9895826785329,1.0,1.0,10.0,4.0,4.0,5.0
40.0,9.8,105.816831046421,21.0361715620028,1.0,2.0,4.5,5.0,3.0,4.0
40.0,15.0,105.816416797901,21.040267532174,,2.0,5.4,6.0,,
70.0,22.4,105.833541881897,21.0215698894702,1.0,2.0,6.0,7.0,6.0,7.0
121.3,53.0,105.792475313996,21.0187103929636,1.0,1.0,6.0,4.0,4.0,4.0
35.0,5.4,105.818466402061,20.9642629508292,1.0,2.0,5.0,6.0,5.0,4.0
51.5,14.1,105.79951806115,21.0107374628394,1.0,1.0,4.0,5.0,6.0,4.0
37.0,5.95,105.7893505,20.9758069,1.0,2.0,4.0,5.0,4.0,4.0
50.0,5.0,105.897419849232,21.0412340536797,1.0,2.0,,5.0,,
46.0,17.9,105.828286019878,21.0002719602314,1.0,2.0,4.0,5.0,6.0,4.0
45.0,8.38,105.784407993344,21.0096671382439,,2.0,5.0,5.0,4.0,5.0
35.0,6.8,105.879393423121,20.9821576390809,1.0,2.0,4.0,6.0,3.0,3.0
93.0,26.44,105.786350308731,20.9747879454008,1.0,,5.6,5.0,6.0,9.0
33.0,5.35,105.850394701237,20.9982169947897,1.0,2.0,,5.0,3.0,4.0
47.0,6.32,105.855460343366,21.0181625401499,1.0,1.0,4.0,4.0,4.0,4.0
80.0,30.0,105.824929005319,21.0319432459624,1.0,2.0,5.8,9.0,9.0,9.0
60.0,8.5,105.832593497407,21.0164453820085,0.0,1.0,5.6,4.0,4.0,4.0
35.0,7.3,105.810438100078,21.0348891490218,1.0,2.0,5.8,5.0,3.0,3.0
38.2,10.9,105.827910363651,21.0006248648872,1.0,2.0,3.6,4.0,3.0,3.0
62.0,6.1,105.7682624,21.0811309,,0.0,5.0,1.0,3.0,3.0
42.0,4.5,105.84055085067,20.9755478248783,1.0,0.0,4.1,3.0,2.0,3.0
46.0,20.0,105.822735973788,21.0166790381881,,1.0,5.1,5.0,4.0,3.0
45.0,7.98,105.876100433036,21.0449736334457,1.0,2.0,,5.0,6.0,4.0
34.0,7.9,105.811114858303,21.0459934811742,1.0,1.0,3.6,5.0,3.0,4.0
16.0,3.25,105.833578190563,21.026646398662,1.0,2.0,4.0,4.0,2.0,3.0
35.0,7.5,105.809994783381,21.0347946014333,1.0,1.0,5.6,5.0,3.0,4.0
38.0,6.0,105.754411636176,21.0506914677466,1.0,1.0,,5.0,,
45.0,14.6,105.802652978619,21.0435232459187,1.0,2.0,,6.0,3.0,5.0
35.0,6.9,105.785373580789,20.9749601915448,1.0,2.0,4.2,5.0,3.0,4.0
43.0,15.5,105.821526447403,21.0209588940661,1.0,2.0,4.0,4.0,6.0,5.0
32.0,3.8,105.765985243997,20.9560873368233,1.0,2.0,3.5,5.0,4.0,4.0
65.0,14.8,105.762888877376,21.0454855954196,1.0,2.0,5.4,7.0,17.0,17.0
40.0,9.8,105.810731317177,21.0668342360607,1.0,1.0,3.8,5.0,3.0,4.0
100.0,34.9,105.81623506859,21.0401429197663,1.0,2.0,6.5,4.0,4.0,
65.0,37.0,105.804553517654,21.0097973576412,1.0,2.0,,7.0,,
75.0,20.0,105.801261084244,21.011910248913,1.0,2.0,5.1,7.0,,
41.0,7.89,105.856801151489,20.9948033255892,1.0,2.0,6.6,5.0,3.0,4.0
35.0,7.8,105.825589864694,21.0319388605519,1.0,1.0,,5.0,3.0,4.0
22.0,4.98,105.806451338055,21.0401501582206,1.0,1.0,5.0,5.0,3.0,4.0
70.0,23.5,105.786455069435,21.0419524771108,1.0,2.0,,,,
43.5,7.35,105.833455787806,21.013656827239,1.0,1.0,,5.0,3.0,3.0
40.0,10.8,105.832660046106,21.02674333433,1.0,1.0,58.0,5.0,4.0,4.0
52.0,12.5,105.8128851,21.0153717,1.0,1.0,6.0,4.0,4.0,3.0
70.0,17.5,105.793399377117,21.0236383411313,1.0,2.0,,6.0,17.0,17.0
39.0,10.25,105.819996108433,21.0126518461838,1.0,2.0,4.5,6.0,4.0,5.0
50.0,3.05,105.850874908139,21.1626020267291,1.0,1.0,6.0,2.0,2.0,2.0
37.0,6.55,105.785501854925,20.9746499971546,1.0,2.0,4.1,5.0,4.0,4.0
48.0,11.3,105.806166330736,21.0644028825738,1.0,2.0,,5.0,3.0,4.0
62.0,23.5,105.862371304022,20.9912326055403,1.0,2.0,5.0,7.0,5.0,6.0
40.0,8.5,105.812187194824,20.9860000610352,1.0,2.0,4.0,6.0,4.0,4.0
34.0,5.28,105.850001690863,20.9979147282056,1.0,2.0,,5.0,3.0,4.0
82.0,15.2,105.800753889956,20.9880653120531,1.0,2.0,,8.0,,
26.0,4.6,105.802601457001,20.9801269782539,1.0,1.0,,4.0,3.0,3.0
30.0,5.5,105.850227587253,20.9984316345544,1.0,2.0,4.1,5.0,3.0,4.0
48.0,11.3,105.806166330736,21.0644028825738,1.0,2.0,,5.0,3.0,4.0
60.0,35.5,105.808917519046,21.032621165738,1.0,2.0,,7.0,6.0,7.0
